_join_year,player_name_clean_nfl,school_clean_nfl,position_nfl,pfr_player_id,gsis_id,player_id,player_name_clean_jack,school_clean_jack,position_jack,name_norm
1989,Joe Mott,Iowa,LB,MottJo20,00-0011767,20743,Joe Mott,Iowa,Linebacker,joe mott
1989,Elroy Harris,Eastern Kentucky,RB,HarrEl21,HAR378664,20744,Elroy Harris,Eastern Kentucky,Running Back,elroy harris
1989,Mitchell Benson,TCU,NT,BensMi20,00-0001130,20745,Mitchell Benson,TCU,Defensive Tackle,mitchell benson
1989,Chris Gannon,Louisiana,DE,GannCh20,00-0005739,20746,Chris Gannon,Louisiana-Lafayette,Defensive End,chris gannon
1989,Anthony Dilweg,Duke,QB,DilwAn00,DIL646009,20747,Anthony Dilweg,Duke,Quarterback,anthony dilweg
1989,Kevin Robbins,Michigan St.,T,RobbKe20,00-0013798,20748,Kevin Robbins,Michigan State,Offensive Tackle,kevin robbins
1989,Robert Drummond,Syracuse,RB,DrumRo00,00-0004547,20749,Robert Drummond,Syracuse,Running Back,robert drummond
1989,Bubba McDowell,Miami (FL),DB,McDoBu20,00-0010819,20750,Bubba McDowell,Miami (FL),Defensive Back,bubba mcdowell
1989,Greg Jackson,LSU,DB,JackGr21,00-0008126,20751,Greg Jackson,LSU,Defensive Back,greg jackson
1989,Kim Phillips,North Texas,DB,PhilKi20,PHI415285,20752,Kim Phillips,North Texas,Defensive Back,kim phillips
1989,John Hunter,BYU,T,HuntJo21,00-0007954,20753,John Hunter,BYU,Offensive Tackle,john hunter
1989,Britt Hager,Texas,LB,HageBr20,00-0006603,20754,Britt Hager,Texas,Linebacker,britt hager
1989,Don Beebe,Chadron St.,WR,BeebDo00,00-0000994,20755,Don Beebe,Chadron State,Wide Receiver,don beebe
1989,Erik Wilhelm,Oregon St.,QB,WilhEr00,00-0017673,20756,Erik Wilhelm,Oregon State,Quarterback,erik wilhelm
1989,Keith Henderson,Georgia,RB,HendKe00,00-0007245,20757,Keith Henderson,Georgia,Running Back,keith henderson
1989,Tony Tolbert,Texas-El Paso,DE,TolbTo00,00-0016524,20758,Tony Tolbert,UTEP,Defensive End,tony tolbert
1989,Ray Crockett,Baylor,DB,CrocRa20,00-0003661,20759,Ray Crockett,Baylor,Defensive Back,ray crockett
1989,Jeff Graham,Long Beach St.,QB,,,20760,Jeff Graham,Long Beach State,Quarterback,jeff graham
1989,Kerry Owens,Arkansas,LB,,,20762,Kerry Owens,Arkansas,Linebacker,kerry owens
1989,Anthony Florence,Bethune-Cookman,DB,FlorAn20,00-0005332,20763,Anthony Florence,Bethune-Cookman,Defensive Back,anthony florence
1989,Jerrol Williams,Purdue,LB,WillJe22,00-0017831,20764,Jerrol Williams,Purdue,Linebacker,jerrol williams
1989,David Holmes,Syracuse,DB,,,20765,David Holmes,Syracuse,Defensive Back,david holmes
1989,Lewis Tillman,Jackson St.,RB,TillLe00,00-0016478,20766,Lewis Tillman,Jackson State,Running Back,lewis tillman
1989,Jim Wahler,UCLA,NT,WahlJi20,00-0016991,20767,Jim Wahler,UCLA,Defensive Tackle,jim wahler
1989,Markus Paul,Syracuse,DB,PaulMa20,00-0012671,20768,Markus Paul,Syracuse,Defensive Back,markus paul
1989,Maurice Hurst,Southern,DB,HursMa20,00-0007978,20769,Maurice Hurst,Southern University,Defensive Back,maurice hurst
1989,Ron Stallworth,Auburn,DE,StalRo21,STA299552,20771,Ron Stallworth,Auburn,Defensive End,ron stallworth
1989,Pat Tomberlin,Florida St.,G,TombPa20,00-0016537,20772,Pat Tomberlin,Florida State,Offensive Guard,pat tomberlin
1989,Michael Timpson,Penn St.,WR,TimpMi00,00-0016487,20773,Michael Timpson,Penn State,Wide Receiver,michael timpson
1989,Travis McNeal,Chattanooga,TE,McNeTr00,00-0011031,20774,Travis McNeal,Chattanooga,Tight End,travis mcneal
1989,Jeff Carlson,Weber St.,QB,CarlJe00,00-0002644,20775,Jeff Carlson,Weber State,Quarterback,jeff carlson
1989,James Henry,Southern Miss,DB,,,20776,James Henry,Southern Miss,Defensive Back,james henry
1989,Rod Harris,Texas A&M,WR,HarrRo21,00-0006992,20777,Rod Harris,Texas A&M,Wide Receiver,rod harris
1989,Brad Henke,Arizona,DE,HenkBr20,HEN407446,20778,Brad Henke,Arizona,Defensive Tackle,brad henke
1989,Andrew Stewart,Cincinnati,DE,StewAn20,00-0015688,20780,Andrew Stewart,Cincinnati,Defensive End,andrew stewart
1989,Darryl Ingram,California,TE,IngrDa00,00-0008020,20781,Darryl Ingram,California,Tight End,darryl ingram
1989,John Kolesar,Michigan,WR,,,20782,John Kolesar,Michigan,Wide Receiver,john kolesar
1989,Erik Affholter,USC,WR,AffhEr00,00-0000090,20783,Erik Affholter,USC,Wide Receiver,erik affholter
1989,Rob Woods,Arizona,T,WoodRo20,00-0018217,20784,Rob Woods,Arizona,Offensive Tackle,rob woods
1989,Keith Jennings,Clemson,TE,JennKe00,00-0008376,20786,Keith Jennings,Clemson,Tight End,keith jennings
1989,Kyle Kramer,Bowling Green,DB,KramKy20,KRA427873,20787,Kyle Kramer,Bowling Green,Defensive Back,kyle kramer
1989,Lawrence Pete,Nebraska,NT,PeteLa20,00-0012840,20788,Lawrence Pete,Nebraska,Defensive Tackle,lawrence pete
1989,Vernon Joines,Maryland,WR,JoinVe20,JOI622935,20789,Vernon Joines,Maryland,Wide Receiver,vernon joines
1989,Jamie Lawson,Nicholls St.,RB,LawsJa20,LAW650016,20790,Jamie Lawson,Nicholls State,Running Back,jamie lawson
1989,David Arnold,Michigan,DB,ArnoDa20,ARN415290,20791,David Arnold,Michigan,Defensive Back,david arnold
1989,Willis Crockett,Georgia Tech,LB,CrocWi20,CRO071600,20792,Willis Crockett,Georgia Tech,Linebacker,willis crockett
1989,Elliot Smith,Alcorn St.,DB,SmitEl20,SMI255200,20793,Elliot Smith,Alcorn State,Defensive Back,elliot smith
1989,Jeff Uhlenhake,Ohio St.,C,UhleJe20,00-0016781,20794,Jeff Uhlenhake,Ohio State,,jeff uhlenhake
1989,Richard Tardits,Georgia,LB,TardRi20,00-0016049,20796,Richard Tardits,Georgia,Linebacker,richard tardits
1989,Jeff Query,Millikin,WR,QuerJe00,00-0013325,20797,Jeff Query,Millikin,Wide Receiver,jeff query
1989,Jeff Roth,Florida,DT,,,20798,Jeff Roth,Florida,Defensive Tackle,jeff roth
1989,Tony Martin,Colorado Mesa,WR,MartTo00,00-0010477,20799,Tony Martin,Colorado Mesa,Wide Receiver,tony martin
1989,Vince Workman,Ohio St.,RB,WorkVi00,00-0018252,20800,Vince Workman,Ohio State,Running Back,vince workman
1989,David Edeen,Wyoming,DE,,,20801,David Edeen,Wyoming,Defensive End,david edeen
1989,Tim Smiley,Arkansas St.,DB,,,20802,Tim Smiley,Arkansas State,Defensive Back,tim smiley
1989,Mark Green,Notre Dame,RB,GreeMa00,00-0006340,20803,Mark Green,Notre Dame,Running Back,mark green
1989,Glenn Montgomery,Houston,DT,MontGl20,00-0011504,20804,Glenn Montgomery,Houston,Defensive Tackle,glenn montgomery
1989,Dave Meggett,Towson,RB,MeggDa00,00-0011095,20805,Dave Meggett,Towson,Running Back,dave meggett
1989,Kevin Haverdink,Western Michigan,T,HaveKe20,00-0007113,20806,Kevin Haverdink,Western Michigan,Offensive Tackle,kevin haverdink
1989,Darren Carrington,Northern Arizona,DB,CarrDa20,00-0002691,20807,Darren Carrington,Northern Arizona,Defensive Back,darren carrington
1989,Alfred Jackson,San Diego St.,WR,JackAl22,00-0008087,20808,Alfred Jackson,San Diego State,Wide Receiver,alfred jackson
1989,Greg Gilbert,Alabama,LB,,,20809,Greg Gilbert,Alabama,Linebacker,greg gilbert
1989,Michael Andrews,Alcorn St.,DB,,,20810,Michael Andrews,Alcorn State,Defensive Back,michael andrews
1989,Natu Tuatagaloa,California,DE,TuatNa20,00-0016644,20811,Natu Tuatagaloa,California,Defensive Tackle,natu tuatagaloa
1989,Lybrant Robinson,Delaware St.,DE,RobiLy20,ROB622932,20812,Lybrant Robinson,Delaware State,Defensive End,lybrant robinson
1989,Jeff Francis,Tennessee,QB,FranJe20,00-0005505,20813,Jeff Francis,Tennessee,Quarterback,jeff francis
1989,Rodney Peete,USC,QB,PeetRo00,00-0012732,20814,Rodney Peete,USC,Quarterback,rodney peete
1989,Chris Jacke,Texas-El Paso,K,jackechr01,00-0008080,20815,Chris Jacke,UTEP,Place Kicker,chris jacke
1989,Robb Thomas,Oregon St.,WR,ThomRo01,00-0016314,20816,Robb Thomas,Oregon State,Wide Receiver,robb thomas
1989,Mark Stock,VMI,WR,StocMa20,00-0015738,20817,Mark Stock,Virginia Military,Wide Receiver,mark stock
1989,Troy Sadowski,Georgia,TE,SadoTr00,00-0014244,20818,Troy Sadowski,Georgia,Tight End,troy sadowski
1989,Chris Mohr,Alabama,P,MohrCh20,00-0011463,20819,Chris Mohr,Alabama,Punter,chris mohr
1989,Wes Pritchett,Notre Dame,LB,PritWe20,PRI796127,20820,Wes Pritchett,Notre Dame,Linebacker,wes pritchett
1989,Thom Kaumeyer,Oregon,DB,KaumTh20,00-0009041,20821,Thom Kaumeyer,Oregon,Defensive Back,thom kaumeyer
1989,A.J. Johnson,Texas St.,DB,JohnA.20,00-0008417,20822,A.J. Johnson,Texas State,Defensive Back,a j johnson
1989,Jay Taylor,San Jose St.,DB,TaylJa20,00-0016113,20823,Jay Taylor,San Jose State,Defensive Back,jay taylor
1989,Marvin Washington,Idaho,DE,WashMa21,00-0017259,20824,Marvin Washington,Idaho,Defensive End,marvin washington
1989,Anthony Stafford,Oklahoma,WR,,,20825,Anthony Stafford,Oklahoma,Wide Receiver,anthony stafford
1989,Titus Dixon,Troy,WR,DixoTi20,00-0004367,20826,Titus Dixon,Troy,Wide Receiver,titus dixon
1989,Derrick Little,South Carolina,LB,,,20827,Derrick Little,South Carolina,Linebacker,derrick little
1989,Quintus McDonald,Penn St.,LB,McDoQu20,00-0010804,20828,Quintus McDonald,Penn State,Linebacker,quintus mcdonald
1989,Doug Lloyd,North Dakota St.,RB,LloyDo20,LLO343482,20829,Doug Lloyd,North Dakota State,Running Back,doug lloyd
1989,Bo Orlando,West Virginia,DB,OrlaBo20,00-0012401,20830,Bo Orlando,West Virginia,Defensive Back,bo orlando
1989,Howard Cross,Alabama,TE,CrosHo00,00-0003681,20831,Howard Cross,Alabama,Tight End,howard cross
1989,Floyd Turner,Northwestern St. (LA),WR,TurnFl00,00-0016711,20832,Floyd Turner,Northwestern State,Wide Receiver,floyd turner
1989,Gary Wilkerson,Penn St.,DB,,,20833,Gary Wilkerson,Penn State,Defensive Back,gary wilkerson
1989,Mark Messner,Michigan,LB,MessMa20,MES519110,20834,Mark Messner,Michigan,Linebacker,mark messner
1989,Heath Sherman,Texas A&M-Kingsville,RB,SherHe00,00-0014798,20835,Heath Sherman,Texas A&M-Kingsville,Running Back,heath sherman
1989,Jeff Mickel,Eastern Washington,T,MickJe20,MIC732855,20836,Jeff Mickel,Eastern Washington,Offensive Tackle,jeff mickel
1989,Sean Doctor,Marshall,RB,,,20837,Sean Doctor,Marshall,Tight End,sean doctor
1989,Eric Mitchel,Oklahoma,RB,,,20838,Eric Mitchel,Oklahoma,Running Back,eric mitchel
1989,Craig Taylor,West Virginia,RB,TaylCr00,00-0016086,20839,Craig Taylor,West Virginia,Running Back,craig taylor
1989,Steve Hendrickson,California,LB,HendSt00,00-0007264,20840,Steve Hendrickson,California,Linebacker,steve hendrickson
1989,Kevin Peterson,Northwestern,LB,,,20841,Kevin Peterson,Northwestern,Linebacker,kevin peterson
1989,Mark Hall,Louisiana,DE,HallMa20,HAL440700,20842,Mark Hall,Louisiana-Lafayette,Defensive End,mark hall
1989,Jerry Woods,Northern Michigan,DB,WoodJe20,WOO509985,20843,Jerry Woods,Northern Michigan,Defensive Back,jerry woods
1989,Ron Sancho,LSU,LB,,,20844,Ron Sancho,LSU,Linebacker,ron sancho
1989,Undra Johnson,West Virginia,RB,JohnUn20,00-0008646,20845,Undra Johnson,West Virginia,Running Back,undra johnson
1989,Brian Jordan,Richmond,DB,JordBr20,00-0008905,20846,Brian Jordan,Richmond,Defensive Back,brian jordan
1989,D.J. Johnson,Kentucky,DB,JohnD.20,00-0008464,20847,D.J. Johnson,Kentucky,Defensive Back,d j johnson
1989,Dave Popp,Eastern Illinois,T,,,20848,Dave Popp,Eastern Illinois,Offensive Tackle,dave popp
1989,Jim Zdelar,Youngstown St.,T,,,20849,Jim Zdelar,Youngstown State,Offensive Tackle,jim zdelar
1989,Eric Lindstrom,Boston Col.,LB,,,20851,Eric Lindstrom,Boston College,Linebacker,eric lindstrom
1989,Kevin Hendrix,South Carolina,LB,,,20852,Kevin Hendrix,South Carolina,Linebacker,kevin hendrix
1989,Stevon Moore,Mississippi,DB,MoorSt21,00-0011613,20854,Stevon Moore,Ole Miss,Defensive Back,stevon moore
1989,Ivy Joe Hunter,Kentucky,RB,HuntIv00,00-0007948,20855,Ivy Joe Hunter,Kentucky,Running Back,ivy joe hunter
1989,Marion Butts,Florida St.,RB,ButtMa00,00-0002440,20856,Marion Butts,Florida State,Running Back,marion butts
1989,Mike Nettles,Memphis,DB,,,20857,Mike Nettles,Memphis,Defensive Back,mike nettles
1989,Charles Washington,Cameron,DB,WashCh20,00-0017237,20858,Charles Washington,Cameron,Defensive Back,charles washington
1989,David Griggs,Virginia,LB,GrigDa20,00-0006464,20859,David Griggs,Virginia,Linebacker,david griggs
1989,Mike Graybill,Boston Univ.,T,GrayMi20,GRA801864,20860,Mike Graybill,Boston University,Offensive Tackle,mike graybill
1989,George Bethune,Alabama,LB,BethGe20,BET319455,20861,George Bethune,Alabama,Linebacker,george bethune
1989,Richard Brothers,Arkansas,DB,,,20862,Richard Brothers,Arkansas,Defensive Back,richard brothers
1989,Tracy Rogers,Fresno St.,LB,RogeTr20,00-0013985,20863,Tracy Rogers,Fresno State,Linebacker,tracy rogers
1989,Benji Roland,Auburn,DE,RolaBe20,ROL218894,20864,Benji Roland,Auburn,Defensive Tackle,benji roland
1989,Brent Snyder,Utah St.,QB,,,20865,Brent Snyder,Utah State,Quarterback,brent snyder
1989,Chris Hale,USC,DB,HaleCh20,00-0006629,20866,Chris Hale,USC,Defensive Back,chris hale
1989,Kendal Smith,Utah St.,WR,SmitKe00,SMI454720,20867,Kendal Smith,Utah State,Wide Receiver,kendal smith
1989,Terrence Jones,Tulane,QB,,,20868,Terrence Jones,Tulane,Quarterback,terrence jones
1990,Jeff George,Illinois,QB,GeorJe00,00-0005885,770,Jeff George,Illinois,Quarterback,jeff george
1990,Blair Thomas,Penn St.,RB,ThomBl00,00-0016223,4656,Blair Thomas,Penn State,Running Back,blair thomas
1990,Cortez Kennedy,Miami (FL),DT,KennCo00,00-0009148,783,Cortez Kennedy,Miami (FL),Defensive Tackle,cortez kennedy
1990,Keith McCants,Alabama,DE,McCaKe21,00-0010666,4657,Keith McCants,Alabama,Defensive End,keith mccants
1990,Junior Seau,USC,LB,SeauJu00,00-0014619,4658,Junior Seau,USC,Linebacker,junior seau
1990,Mark Carrier,USC,DB,CarrMa01,00-0002688,4659,Mark Carrier,USC,Defensive Back,mark carrier
1990,Andre Ware,Houston,QB,WareAn00,00-0017178,4660,Andre Ware,Houston,Quarterback,andre ware
1990,Chris Singleton,Arizona,LB,SingCh20,00-0014992,4661,Chris Singleton,Arizona,Linebacker,chris singleton
1990,Richmond Webb,Texas A&M,T,WebbRi00,00-0017370,4662,Richmond Webb,Texas A&M,Offensive Tackle,richmond webb
1990,Ray Agnew,North Carolina St.,DT,AgneRa20,00-0000097,4663,Ray Agnew,North Carolina State,Defensive End,ray agnew
1990,Anthony Smith,Arizona,DE,SmitAn20,SMI040696,4664,Anthony Smith,Arizona,Defensive End,anthony smith
1990,James Francis,Baylor,LB,FranJa20,00-0005504,4665,James Francis,Baylor,Linebacker,james francis
1990,Percy Snow,Michigan St.,LB,SnowPe20,00-0015371,4666,Percy Snow,Michigan State,Linebacker,percy snow
1990,Renaldo Turnbull,West Virginia,DE,TurnRe00,00-0016693,4667,Renaldo Turnbull,West Virginia,Defensive End,renaldo turnbull
1990,Lamar Lathon,Houston,LB,LathLa00,00-0009663,4668,Lamar Lathon,Houston,Linebacker,lamar lathon
1990,James Williams,Fresno St.,DB,WillJa23,,21009,James Williams,Fresno State,Defensive Back,james williams
1990,James Williams,Fresno St.,DB,WillJa23,,4669,James Williams,Mississippi State,Linebacker,james williams
1990,Emmitt Smith,Florida,RB,SmitEm00,00-0015165,4670,Emmitt Smith,Florida,Running Back,emmitt smith
1990,Tony Bennett,Mississippi,DE,BennTo21,00-0001115,4671,Tony Bennett,Ole Miss,Linebacker,tony bennett
1990,Darrell Thompson,Minnesota,RB,ThomDa01,00-0016368,4672,Darrell Thompson,Minnesota,Running Back,darrell thompson
1990,Steve Broussard,Washington St.,RB,BrouSt00,00-0001868,4673,Steve Broussard,Washington State,Running Back,steve broussard
1990,Eric Green,Liberty,TE,GreeEr00,00-0006324,4674,Eric Green,Liberty,Tight End,eric green
1990,Ben Smith,Georgia,DB,SmitBe21,SMI064960,4675,Ben Smith,Georgia,Defensive Back,ben smith
1990,Bern Brostek,Washington,C,BrosBe20,00-0001857,4676,Bern Brostek,Washington,,bern brostek
1990,Rodney Hampton,Georgia,RB,HampRo00,00-0006759,4677,Rodney Hampton,Georgia,Running Back,rodney hampton
1990,Dexter Carter,Florida St.,RB,CartDe00,00-0002727,4678,Dexter Carter,Florida State,Running Back,dexter carter
1990,Alexander Wright,Auburn,WR,WrigAl00,00-0018270,4692,Alexander Wright,Auburn,Wide Receiver,alexander wright
1990,Darion Conner,Jackson St.,LB,ConnDa20,00-0003381,21010,Darion Conner,Jackson State,Linebacker,darion conner
1990,Reggie Rembert,West Virginia,WR,RembRe00,00-0013584,21011,Reggie Rembert,West Virginia,Wide Receiver,reggie rembert
1990,Terry Wooden,Syracuse,LB,WoodTe20,00-0018195,21012,Terry Wooden,Syracuse,Linebacker,terry wooden
1990,Reggie Cobb,Tennessee,RB,CobbRe00,00-0003150,21013,Reggie Cobb,Tennessee,Running Back,reggie cobb
1990,Anthony Thompson,Indiana,RB,ThomAn00,,21014,Anthony Thompson,Indiana,Running Back,anthony thompson
1990,Fred Washington,TCU,DT,WashFr21,WAS292908,21015,Fred Washington,TCU,Defensive Tackle,fred washington
1990,Ron Cox,Fresno St.,LB,CoxxRo20,00-0003583,21016,Ron Cox,Fresno State,Linebacker,ron cox
1990,Robert Blackmon,Baylor,DB,BlacRo20,00-0001302,21017,Robert Blackmon,Baylor,Defensive Back,robert blackmon
1990,Dan Owens,USC,DE,OwenDa20,00-0012463,21018,Dan Owens,USC,Defensive Tackle,dan owens
1990,Anthony Johnson,Notre Dame,RB,JohnAn00,00-0008430,21019,Anthony Johnson,Notre Dame,Running Back,anthony johnson
1990,Aaron Wallace,Texas A&M,LB,WallAa20,00-0017076,21020,Aaron Wallace,Texas A&M,Linebacker,aaron wallace
1990,Harold Green,South Carolina,RB,GreeHa00,00-0006328,21021,Harold Green,South Carolina,Running Back,harold green
1990,Keith Sims,Iowa St.,G,SimsKe00,00-0014960,21022,Keith Sims,Iowa State,Offensive Guard,keith sims
1990,Tim Grunhard,Notre Dame,C,GrunTi20,00-0006513,21023,Tim Grunhard,Notre Dame,,tim grunhard
1990,Jeff Alm,Notre Dame,DT,AlmxJe20,00-0000243,21024,Jeff Alm,Notre Dame,Defensive Tackle,jeff alm
1990,Carwell Gardner,Louisville,FB,GardCa00,00-0005764,21025,Carwell Gardner,Louisville,Running Back,carwell gardner
1990,Kenny Davidson,LSU,DE,DaviKe20,00-0003936,21026,Kenny Davidson,LSU,Defensive End,kenny davidson
1990,Vince Buck,Central State (OH),DB,BuckVi20,00-0002176,21027,Vince Buck,Central State,Defensive Back,vince buck
1990,Leroy Hoard,Michigan,RB,HoarLe00,00-0007520,21028,Leroy Hoard,Michigan,Running Back,leroy hoard
1990,Andre Collins,Penn St.,LB,CollAn20,00-0003264,21029,Andre Collins,Penn State,Linebacker,andre collins
1990,Dennis Brown,Washington,DE,BrowDe23,00-0001916,21030,Dennis Brown,Washington,Defensive Tackle,dennis brown
1990,LeRoy Butler,Florida St.,DB,ButlLe00,00-0002424,21031,LeRoy Butler,Florida State,Defensive Back,leroy butler
1990,Pat Terrell,Notre Dame,DB,TerrPa20,00-0016182,21032,Pat Terrell,Notre Dame,Defensive Back,pat terrell
1990,Mike Bellamy,Illinois,WR,BellMi21,BEL651400,21033,Mike Bellamy,Illinois,Wide Receiver,mike bellamy
1990,Mike Fox,West Virginia,DE,FoxxMi20,00-0005489,21034,Mike Fox,West Virginia,Defensive Tackle,mike fox
1990,Alton Montgomery,Houston,DB,MontAl20,00-0011498,21035,Alton Montgomery,Houston,Defensive Back,alton montgomery
1990,Eric Davis,Jacksonville St.,DB,DaviEr00,00-0003977,21036,Eric Davis,Jacksonville State,Defensive Back,eric davis
1990,Mike Jones,Texas A&M,TE,JoneMi01,00-0008830,21037,Mike Jones,Texas A&M,Tight End,mike jones
1990,Oliver Barnett,Kentucky,DE,BarnOl20,00-0000806,21038,Oliver Barnett,Kentucky,Defensive End,oliver barnett
1990,Tony Stargell,Tennessee St.,DB,StarTo20,00-0015569,21039,Tony Stargell,Tennessee State,Defensive Back,tony stargell
1990,Jeff Mills,Nebraska,LB,MillJe20,00-0011330,21040,Jeff Mills,Nebraska,Linebacker,jeff mills
1990,Ricky Proehl,Wake Forest,WR,ProeRi00,00-0013268,21041,Ricky Proehl,Wake Forest,Wide Receiver,ricky proehl
1990,Leo Goeas,Hawaii,G,GoeaLe20,00-0006064,21043,Leo Goeas,Hawai'i',Offensive Tackle,leo goeas
1990,Tim Ryan,USC,DE,RyanTi20,RYA765115,21044,Tim Ryan,USC,Defensive Tackle,tim ryan
1990,Marc Spindler,Pittsburgh,DE,SpinMa20,00-0015476,21045,Marc Spindler,Pittsburgh,Defensive Tackle,marc spindler
1990,Peter Tom Willis,Florida St.,QB,WillPe00,00-0017984,21046,Peter Tom Willis,Florida State,Quarterback,peter tom willis
1990,Jimmie Jones,Miami (FL),DT,JoneJi22,00-0008779,21047,Jimmie Jones,Miami (FL),Defensive Tackle,jimmie jones
1990,Bernard Clark,Miami (FL),LB,ClarBe20,00-0003017,21048,Bernard Clark,Miami (FL),Linebacker,bernard clark
1990,Alfred Oglesby,Houston,NT,OgleAl20,00-0012324,21049,Alfred Oglesby,Houston,Defensive Tackle,alfred oglesby
1990,Walter Wilson,East Carolina,TE,WilsWa01,00-0018074,21050,Walter Wilson,East Carolina,Wide Receiver,walter wilson
1990,Ron Lewis,Florida St.,WR,LewiRo01,00-0009898,21051,Ron Lewis,Florida State,Wide Receiver,ron lewis
1990,Glenn Parker,Arizona,G,ParkGl20,00-0012561,21052,Glenn Parker,Arizona,Offensive Tackle,glenn parker
1990,Neil O'Donnell,Maryland,QB,ODonNe00,00-0012261,21053,Neil O'Donnell,Maryland,Quarterback,neil o'donnell
1990,Joel Smeenge,Western Michigan,DE,SmeeJo20,00-0015070,21054,Joel Smeenge,Western Michigan,Defensive End,joel smeenge
1990,Willis Peguese,Miami (FL),DE,PeguWi20,00-0012740,21055,Willis Peguese,Miami (FL),Defensive End,willis peguese
1990,Anthony Pleasant,Tennessee St.,DE,PleaAn20,00-0013029,21056,Anthony Pleasant,Tennessee State,Defensive End,anthony pleasant
1990,Marion Hobby,Tennessee,DE,HobbMa20,00-0007528,21057,Marion Hobby,Tennessee,Defensive End,marion hobby
1990,Bobby Houston,North Carolina St.,LB,HousBo20,00-0007776,21058,Bobby Houston,North Carolina State,Linebacker,bobby houston
1990,Mohammed Elewonibi,BYU,T,ElewMo20,00-0004819,21059,Mohammed Elewonibi,BYU,Offensive Guard,mohammed elewonibi
1990,Fred Barnett,Arkansas St.,WR,BarnFr00,00-0000800,21060,Fred Barnett,Arkansas State,Wide Receiver,fred barnett
1990,Latin Berry,Oregon,DB,BerrLa20,00-0001183,21061,Latin Berry,Oregon,Running Back,latin berry
1990,Greg Mark,Miami (FL),DE,MarkGr20,MAR191673,21062,Greg Mark,Miami (FL),Defensive End,greg mark
1990,Greg McMurtry,Michigan,WR,McMuGr00,00-0011020,21063,Greg McMurtry,Michigan,Wide Receiver,greg mcmurtry
